CODE,HEX,DESCRIPTION
CE-107462-0,0x80A05007,SCE_GLS_ERROR_RTMP_AMF_ERROR_Y
CE-107385-4,0x80A01009,SCE_GLS_ERROR_RTMP_BUFFER_OVERFLOW
CE-107483-3,0x80A06009,SCE_GLS_ERROR_RTMP_BUFFER_OVERFLOW_D
CE-107440-6,0x80A04009,SCE_GLS_ERROR_RTMP_BUFFER_OVERFLOW_N
CE-107418-1,0x80A03009,SCE_GLS_ERROR_RTMP_BUFFER_OVERFLOW_T
CE-107399-9,0x80A02009,SCE_GLS_ERROR_RTMP_BUFFER_OVERFLOW_U
CE-107464-2,0x80A05009,SCE_GLS_ERROR_RTMP_BUFFER_OVERFLOW_Y
CE-107382-1,0x80A01006,SCE_GLS_ERROR_RTMP_HANDSHAKE_FAILED
CE-107480-0,0x80A06006,SCE_GLS_ERROR_RTMP_HANDSHAKE_FAILED_D
CE-107437-2,0x80A04006,SCE_GLS_ERROR_RTMP_HANDSHAKE_FAILED_N
CE-107415-8,0x80A03006,SCE_GLS_ERROR_RTMP_HANDSHAKE_FAILED_T
CE-107396-6,0x80A02006,SCE_GLS_ERROR_RTMP_HANDSHAKE_FAILED_U
CE-107461-9,0x80A05006,SCE_GLS_ERROR_RTMP_HANDSHAKE_FAILED_Y
CE-107381-0,0x80A01005,SCE_GLS_ERROR_RTMP_HANDSHAKE_TIMEOUT
CE-107479-8,0x80A06005,SCE_GLS_ERROR_RTMP_HANDSHAKE_TIMEOUT_D
CE-107436-1,0x80A04005,SCE_GLS_ERROR_RTMP_HANDSHAKE_TIMEOUT_N
CE-107414-7,0x80A03005,SCE_GLS_ERROR_RTMP_HANDSHAKE_TIMEOUT_T
CE-107395-5,0x80A02005,SCE_GLS_ERROR_RTMP_HANDSHAKE_TIMEOUT_U
CE-107460-8,0x80A05005,SCE_GLS_ERROR_RTMP_HANDSHAKE_TIMEOUT_Y
CE-107388-7,0x80A0100C,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_FAILED
CE-107486-6,0x80A0600C,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_FAILED_D
CE-107443-9,0x80A0400C,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_FAILED_N
CE-107421-5,0x80A0300C,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_FAILED_T
CE-107402-4,0x80A0200C,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_FAILED_U
CE-107467-5,0x80A0500C,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_FAILED_Y
CE-107387-6,0x80A0100B,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_REJECTED
CE-107485-5,0x80A0600B,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_REJECTED_D
CE-107442-8,0x80A0400B,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_REJECTED_N
CE-107420-4,0x80A0300B,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_REJECTED_T
CE-107401-3,0x80A0200B,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_REJECTED_U
CE-107466-4,0x80A0500B,SCE_GLS_ERROR_RTMP_NET_STATUS_CONNECT_REJECTED_Y
CE-107386-5,0x80A0100A,SCE_GLS_ERROR_RTMP_OTHER
CE-107484-4,0x80A0600A,SCE_GLS_ERROR_RTMP_OTHER_D
CE-107441-7,0x80A0400A,SCE_GLS_ERROR_RTMP_OTHER_N
CE-107419-2,0x80A0300A,SCE_GLS_ERROR_RTMP_OTHER_T
CE-107400-2,0x80A0200A,SCE_GLS_ERROR_RTMP_OTHER_U
CE-107465-3,0x80A0500A,SCE_GLS_ERROR_RTMP_OTHER_Y
CE-118005-5,0x80A0100E,SCE_GLS_ERROR_RTMP_PUBLISH_TIMEOUT
CE-107389-8,0x80A0100D,SCE_GLS_ERROR_RTMP_RECONNECTION_OCCURRED
CE-107384-3,0x80A01008,SCE_GLS_ERROR_RTMP_STATUS_ERROR
CE-107482-2,0x80A06008,SCE_GLS_ERROR_RTMP_STATUS_ERROR_D
CE-107439-4,0x80A04008,SCE_GLS_ERROR_RTMP_STATUS_ERROR_N
CE-107417-0,0x80A03008,SCE_GLS_ERROR_RTMP_STATUS_ERROR_T
CE-107398-8,0x80A02008,SCE_GLS_ERROR_RTMP_STATUS_ERROR_U
CE-107463-1,0x80A05008,SCE_GLS_ERROR_RTMP_STATUS_ERROR_Y
CE-107453-0,0x80A04109,SCE_GLS_ERROR_SERVER_BUSY_N
CE-107449-5,0x80A04105,SCE_GLS_ERROR_SERVER_FAILURE_N
CE-107454-1,0x80A0410A,SCE_GLS_ERROR_SERVER_MAINTENANCE_N
CE-107450-7,0x80A04106,SCE_GLS_ERROR_SERVER_OTHER_N
CE-107370-8,0x80A00305,SCE_GLS_ERROR_SNS_POST_FILED
CE-107487-7,0x80A0600D,SCE_GLS_ERROR_SNS_POST_FILED_D
CE-107373-1,0x80A00308,SCE_GLS_ERROR_SNS_POST_FILED_N
CE-107372-0,0x80A00307,SCE_GLS_ERROR_SNS_POST_FILED_T
CE-107371-9,0x80A00306,SCE_GLS_ERROR_SNS_POST_FILED_U
CE-107468-6,0x80A0500D,SCE_GLS_ERROR_SNS_POST_FILED_Y
CE-107374-2,0x80A00309,SCE_GLS_ERROR_SNS_POST_IN_ANONYMOUSE_T
CE-107354-0,0x80A0010D,SCE_GLS_ERROR_THREAD
CE-107355-1,0x80A0010E,SCE_GLS_ERROR_TIME_OUT
CE-107471-0,0x80A05010,SCE_GLS_ERROR_TRANSITION_CHANGE_FAILED_Y
CE-107472-1,0x80A05011,SCE_GLS_ERROR_TRANSITION_CHANGE_TIMEOUT_Y
CE-107367-4,0x80A00302,SCE_GLS_ERROR_TW_NOT_SIGNIN
CE-107361-8,0x80A00201,SCE_GLS_ERROR_UNKNOWN_BE_ERROR
CE-107363-0,0x80A00203,SCE_GLS_ERROR_UNKNOWN_BE_NOTIFY
CE-107364-1,0x80A00204,SCE_GLS_ERROR_VIDEO_OUT_RECOVERY_REQUESTED
CE-107358-4,0x80A00111,SCE_GLS_ERROR_WRITE
CE-111337-6,0x81310009,SCE_GLS_FOR_DEV_ERROR_BERS_BIND
CE-111339-8,0x8131000B,SCE_GLS_FOR_DEV_ERROR_BERS_EPOLLCONTROL
CE-111338-7,0x8131000A,SCE_GLS_FOR_DEV_ERROR_BERS_EPOLLCREATE
CE-111332-1,0x81310004,SCE_GLS_FOR_DEV_ERROR_BERS_INVALID_PARAM
CE-111329-7,0x81310001,SCE_GLS_FOR_DEV_ERROR_BERS_INVALID_STATUS
CE-111336-5,0x81310008,SCE_GLS_FOR_DEV_ERROR_BERS_LISTEN
CE-111331-0,0x81310003,SCE_GLS_FOR_DEV_ERROR_BERS_NG
CE-111345-5,0x81310011,SCE_GLS_FOR_DEV_ERROR_BERS_NOT_ENOUGH_CLIENT_INSTANCE
CE-111342-2,0x8131000E,SCE_GLS_FOR_DEV_ERROR_BERS_RTMP_HANDSHAKE
CE-111341-1,0x8131000D,SCE_GLS_FOR_DEV_ERROR_BERS_RTMP_MISMATCH_MAGIC
CE-111343-3,0x8131000F,SCE_GLS_FOR_DEV_ERROR_BERS_RTMP_OVERFLOW_AND_DISCONNECT
CE-111335-4,0x81310007,SCE_GLS_FOR_DEV_ERROR_BERS_SETSOCKOPT
CE-111340-0,0x8131000C,SCE_GLS_FOR_DEV_ERROR_BERS_SHUTDOWN
CE-111334-3,0x81310006,SCE_GLS_FOR_DEV_ERROR_BERS_SOCKET
CE-111330-9,0x81310002,SCE_GLS_FOR_DEV_ERROR_BERS_TOO_MANY_STREAM
CE-111344-4,0x81310010,SCE_GLS_FOR_DEV_ERROR_BERS_UNKNOWN_NETWORK_ERROR
CE-111361-3,0x81310216,SCE_GLS_FOR_DEV_ERROR_IRC_ALLOCATOR_INITIALIZE
CE-111372-5,0x81310227,SCE_GLS_FOR_DEV_ERROR_IRC_AUTH_PASSWORD
CE-111350-1,0x81310205,SCE_GLS_FOR_DEV_ERROR_IRC_BIND
CE-111364-6,0x81310219,SCE_GLS_FOR_DEV_ERROR_IRC_CHANNELINFO_MANAGER_INITIALIZE
CE-111369-1,0x81310224,SCE_GLS_FOR_DEV_ERROR_IRC_CHANNELINFO_MANAGER_START
CE-111358-9,0x81310213,SCE_GLS_FOR_DEV_ERROR_IRC_COMMAND_FORMAT
CE-111352-3,0x81310207,SCE_GLS_FOR_DEV_ERROR_IRC_EPOLLCONTROL
CE-111351-2,0x81310206,SCE_GLS_FOR_DEV_ERROR_IRC_EPOLLCREATE
CE-111349-9,0x81310204,SCE_GLS_FOR_DEV_ERROR_IRC_LISTEN
CE-111362-4,0x81310217,SCE_GLS_FOR_DEV_ERROR_IRC_LISTENER_INITIALIZE
CE-111367-9,0x81310222,SCE_GLS_FOR_DEV_ERROR_IRC_LISTENER_START
CE-111359-0,0x81310214,SCE_GLS_FOR_DEV_ERROR_IRC_MAX_CLIENT_OVER
CE-111356-7,0x81310211,SCE_GLS_FOR_DEV_ERROR_IRC_NOT_SUPPORTED
CE-111357-8,0x81310212,SCE_GLS_FOR_DEV_ERROR_IRC_NOTFOUND_USERINFO
CE-111360-2,0x81310215,SCE_GLS_FOR_DEV_ERROR_IRC_POOLCREATE
CE-111365-7,0x81310220,SCE_GLS_FOR_DEV_ERROR_IRC_RECEIVER_INITIALIZE
CE-111370-3,0x81310225,SCE_GLS_FOR_DEV_ERROR_IRC_RECEIVER_START
CE-111353-4,0x81310208,SCE_GLS_FOR_DEV_ERROR_IRC_RECV
CE-111354-5,0x81310209,SCE_GLS_FOR_DEV_ERROR_IRC_RECVBUFFERSIZE_OVER
CE-111355-6,0x81310210,SCE_GLS_FOR_DEV_ERROR_IRC_RECVLINESIZE_OVER
CE-111366-8,0x81310221,SCE_GLS_FOR_DEV_ERROR_IRC_SENDER_INITIALIZE
CE-111371-4,0x81310226,SCE_GLS_FOR_DEV_ERROR_IRC_SENDER_START
CE-111348-8,0x81310203,SCE_GLS_FOR_DEV_ERROR_IRC_SETSOCKOPT
CE-111347-7,0x81310202,SCE_GLS_FOR_DEV_ERROR_IRC_SOCKET
CE-111363-5,0x81310218,SCE_GLS_FOR_DEV_ERROR_IRC_USERINFO_MANAGER_INITIALIZE
CE-111368-0,0x81310223,SCE_GLS_FOR_DEV_ERROR_IRC_USERINFO_MANAGER_START
CE-111333-2,0x81310005,SCE_GLS_FOR_DEV_ERROR_UNKNOWN_BERS_ERROR
CE-111346-6,0x81310201,SCE_GLS_FOR_DEV_ERROR_UNKNOWN_IRC_ERROR
NP-105025-3,0x8055BA01,SCE_GRIEF_REPORT_ERROR_INVALID_PARAMETER
NP-105026-4,0x8055BA02,SCE_GRIEF_REPORT_ERROR_INVALID_URL
NP-105024-2,0x8055BA00,SCE_GRIEF_REPORT_ERROR_UNKNOWN
NP-105028-6,0x8055BA04,SCE_GRIEF_REPORT_ERROR_WEBAPP_FATAL
NP-105027-5,0x8055BA03,SCE_GRIEF_REPORT_ERROR_WEBAPP_NOTFOUND
CE-107011-0,0x809D420C,SCE_GV_MP4_PARSER_ERROR_CREATE_THUMBNAIL
CE-107013-2,0x809D420E,SCE_GV_MP4_PARSER_ERROR_CREATE_THUMBNAIL_TIMEOUT
CE-107000-8,0x809D4201,SCE_GV_MP4_PARSER_ERROR_FATAL
CE-107007-5,0x809D4208,SCE_GV_MP4_PARSER_ERROR_FILE_NOT_OPEN
CE-107006-4,0x809D4207,SCE_GV_MP4_PARSER_ERROR_FS_OP
CE-107005-3,0x809D4206,SCE_GV_MP4_PARSER_ERROR_GEN_CANCELED
CE-107009-7,0x809D420A,SCE_GV_MP4_PARSER_ERROR_GEN_SKIPPED
CE-106999-4,0x809D4200,SCE_GV_MP4_PARSER_ERROR_INVALID_ARGUMENT
CE-107012-1,0x809D420D,SCE_GV_MP4_PARSER_ERROR_INVALID_FIELD
CE-107008-6,0x809D4209,SCE_GV_MP4_PARSER_ERROR_INVALID_FILE
CE-107010-9,0x809D420B,SCE_GV_MP4_PARSER_ERROR_INVALID_OPERATION
CE-107001-9,0x809D4202,SCE_GV_MP4_PARSER_ERROR_NO_EXIST
CE-107004-2,0x809D4205,SCE_GV_MP4_PARSER_ERROR_NO_ITEMS
CE-107003-1,0x809D4204,SCE_GV_MP4_PARSER_ERROR_NO_MEMORY
CE-107002-0,0x809D4203,SCE_GV_MP4_PARSER_ERROR_NOT_EXIST_FILE
SU-101398-2,0x80182005,SCE_HDD_INFO_WRITER_ERROR_CAM_INCOMPLETE
SU-101396-0,0x80182003,SCE_HDD_INFO_WRITER_ERROR_CAM_OPEN
SU-101397-1,0x80182004,SCE_HDD_INFO_WRITER_ERROR_CAM_SEND
SU-101393-7,0x80182000,SCE_HDD_INFO_WRITER_ERROR_GENERAL
SU-101394-8,0x80182001,SCE_HDD_INFO_WRITER_ERROR_INVAL
SU-101395-9,0x80182002,SCE_HDD_INFO_WRITER_ERROR_NOMEM
SU-101399-3,0x80182010,SCE_HDD_INFO_WRITER_ERROR_NVS_OPEN
SU-101400-6,0x80182011,SCE_HDD_INFO_WRITER_ERROR_NVS_READ
SU-101401-7,0x80182012,SCE_HDD_INFO_WRITER_ERROR_NVS_WRITE
CE-111858-4,0x81560007,SCE_HID_CONFIG_SERVICE_ERROR_ABORTED
CE-111862-9,0x8156000B,SCE_HID_CONFIG_SERVICE_ERROR_FILE_IO
CE-111861-8,0x8156000A,SCE_HID_CONFIG_SERVICE_ERROR_INVALID_FILE_SIZE
CE-111856-2,0x81560005,SCE_HID_CONFIG_SERVICE_ERROR_INVALID_HTTP_RESPONSE
CE-111854-0,0x81560003,SCE_HID_CONFIG_SERVICE_ERROR_INVALID_PARAM
CE-111855-1,0x81560004,SCE_HID_CONFIG_SERVICE_ERROR_INVALID_XML_FORMAT
CE-111865-2,0x8156000E,SCE_HID_CONFIG_SERVICE_ERROR_LAST_MODIFIED_NOT_FOUND
CE-111853-9,0x81560002,SCE_HID_CONFIG_SERVICE_ERROR_NO_MEMORY
CE-111860-7,0x81560009,SCE_HID_CONFIG_SERVICE_ERROR_NO_VALID_HID_CONFIG_FILE
CE-111852-8,0x81560001,SCE_HID_CONFIG_SERVICE_ERROR_NOT_INITIALIZED
CE-111859-5,0x81560008,SCE_HID_CONFIG_SERVICE_ERROR_NOT_IPOBTAINED
CE-111857-3,0x81560006,SCE_HID_CONFIG_SERVICE_ERROR_NOT_MODIFIED_HTTP_RESPONSE
CE-117639-7,0x8156000F,SCE_HID_CONFIG_SERVICE_ERROR_NOT_SUPPORTED
CE-111863-0,0x8156000C,SCE_HID_CONFIG_SERVICE_ERROR_VALIDATION
CE-111864-1,0x8156000D,SCE_HID_CONFIG_SERVICE_ERROR_WRITE_FILE
NW-102647-0,0x80431080,SCE_HTTP_ERROR_ABORTED
NW-102635-7,0x80431066,SCE_HTTP_ERROR_AFTER_SEND
NW-102627-8,0x80431020,SCE_HTTP_ERROR_ALREADY_INITED
NW-102633-5,0x80431064,SCE_HTTP_ERROR_BAD_RESPONSE
NW-102626-7,0x80431001,SCE_HTTP_ERROR_BEFORE_INIT
NW-102634-6,0x80431065,SCE_HTTP_ERROR_BEFORE_SEND
NW-102651-5,0x80431085,SCE_HTTP_ERROR_BROKEN
NW-102628-9,0x80431021,SCE_HTTP_ERROR_BUSY
NW-102643-6,0x80431072,SCE_HTTP_ERROR_CHUNK_ENC
NW-102649-2,0x80431082,SCE_HTTP_ERROR_EAGAIN
NW-102646-9,0x80431076,SCE_HTTP_ERROR_INSUFFICIENT_STACKSIZE
NW-102652-6,0x80431100,SCE_HTTP_ERROR_INVALID_ID
NW-102658-2,0x80433060,SCE_HTTP_ERROR_INVALID_URL
NW-102654-8,0x804311FE,SCE_HTTP_ERROR_INVALID_VALUE
NW-102638-0,0x8043106A,SCE_HTTP_ERROR_INVALID_VERSION
NW-102632-4,0x80431063,SCE_HTTP_ERROR_NETWORK
NW-102642-5,0x80431071,SCE_HTTP_ERROR_NO_CONTENT_LENGTH
NW-102630-2,0x80431025,SCE_HTTP_ERROR_NOT_FOUND
NW-102641-4,0x80431070,SCE_HTTP_ERROR_NOT_IN_COM
NW-102629-0,0x80431022,SCE_HTTP_ERROR_OUT_OF_MEMORY
NW-102653-7,0x80431104,SCE_HTTP_ERROR_OUT_OF_SIZE
NW-102656-0,0x80432060,SCE_HTTP_ERROR_PARSE_HTTP_INVALID_RESPONSE
NW-102657-1,0x804321FE,SCE_HTTP_ERROR_PARSE_HTTP_INVALID_VALUE
NW-102655-9,0x80432025,SCE_HTTP_ERROR_PARSE_HTTP_NOT_FOUND
NW-102650-4,0x80431084,SCE_HTTP_ERROR_PROXY
NW-102640-3,0x8043106F,SCE_HTTP_ERROR_READ_BY_HEAD_METHOD
NW-102669-4,0x80436005,SCE_HTTP_ERROR_RESOLVER_EFORMAT
NW-102666-1,0x80436002,SCE_HTTP_ERROR_RESOLVER_ENODNS
NW-102671-7,0x80436007,SCE_HTTP_ERROR_RESOLVER_ENOHOST
NW-102674-0,0x8043600A,SCE_HTTP_ERROR_RESOLVER_ENORECORD
NW-102668-3,0x80436004,SCE_HTTP_ERROR_RESOLVER_ENOSUPPORT
NW-102672-8,0x80436008,SCE_HTTP_ERROR_RESOLVER_ENOTIMPLEMENTED
NW-102665-0,0x80436001,SCE_HTTP_ERROR_RESOLVER_EPACKET
NW-102670-6,0x80436006,SCE_HTTP_ERROR_RESOLVER_ESERVERFAILURE
NW-102673-9,0x80436009,SCE_HTTP_ERROR_RESOLVER_ESERVERREFUSED
NW-102667-2,0x80436003,SCE_HTTP_ERROR_RESOLVER_ETIMEDOUT
NW-102645-8,0x80431075,SCE_HTTP_ERROR_SSL
NW-102636-8,0x80431068,SCE_HTTP_ERROR_TIMEOUT
NW-102644-7,0x80431073,SCE_HTTP_ERROR_TOO_LARGE_RESPONSE_HEADER
NW-102648-1,0x80431081,SCE_HTTP_ERROR_UNKNOWN
NW-102637-9,0x80431069,SCE_HTTP_ERROR_UNKNOWN_AUTH_TYPE
NW-102639-1,0x8043106B,SCE_HTTP_ERROR_UNKNOWN_METHOD
NW-102631-3,0x80431061,SCE_HTTP_ERROR_UNKNOWN_SCHEME
CE-113211-9,0x817B1080,SCE_HTTP2_ERROR_ABORTED
CE-113204-1,0x817B1066,SCE_HTTP2_ERROR_AFTER_SEND
CE-113202-9,0x817B1064,SCE_HTTP2_ERROR_BAD_RESPONSE
CE-113197-2,0x817B1001,SCE_HTTP2_ERROR_BEFORE_INIT
CE-113203-0,0x817B1065,SCE_HTTP2_ERROR_BEFORE_SEND
CE-113198-3,0x817B1021,SCE_HTTP2_ERROR_BUSY
CE-113246-7,0x817B1221,SCE_HTTP2_ERROR_CONNECT_TIMEOUT
CE-113224-3,0x817B1208,SCE_HTTP2_ERROR_CONTINUATION_FRAME_INVALID_FORMAT
CE-113241-2,0x817B1219,SCE_HTTP2_ERROR_COOKIE_INVALID_DOMAIN
CE-113216-4,0x817B1200,SCE_HTTP2_ERROR_DATA_FRAME_INVALID_FORMAT
CE-113210-8,0x817B1079,SCE_HTTP2_ERROR_EAGAIN
CE-113225-4,0x817B1209,SCE_HTTP2_ERROR_FRAME_HEADER_INVALID_FORMAT
CE-113222-1,0x817B1206,SCE_HTTP2_ERROR_GOAWAY_FRAME_INVALID_FORMAT
CE-113217-5,0x817B1201,SCE_HTTP2_ERROR_HEADERS_FRAME_INVALID_FORMAT
CE-113253-5,0x817B1229,SCE_HTTP2_ERROR_INFLATE
CE-113244-5,0x817B121D,SCE_HTTP2_ERROR_INSUFFICIENT_HEAPSIZE
CE-113243-4,0x817B121C,SCE_HTTP2_ERROR_INSUFFICIENT_SSL_HEAPSIZE
CE-113209-6,0x817B1076,SCE_HTTP2_ERROR_INSUFFICIENT_STACKSIZE
CE-113242-3,0x817B121A,SCE_HTTP2_ERROR_INVALID_DATA_FORMAT
CE-113213-1,0x817B1100,SCE_HTTP2_ERROR_INVALID_ID
CE-113215-3,0x817B11FE,SCE_HTTP2_ERROR_INVALID_VALUE
CE-113207-4,0x817B106A,SCE_HTTP2_ERROR_INVALID_VERSION
CE-113252-4,0x817B1228,SCE_HTTP2_ERROR_MEMSTAT_ERROR
CE-113251-3,0x817B1227,SCE_HTTP2_ERROR_NO_STATUS
CE-113200-7,0x817B1025,SCE_HTTP2_ERROR_NOT_FOUND
CE-113249-0,0x817B1225,SCE_HTTP2_ERROR_NULL_POINTER
CE-113199-4,0x817B1022,SCE_HTTP2_ERROR_OUT_OF_MEMORY
CE-113214-2,0x817B1104,SCE_HTTP2_ERROR_OUT_OF_SIZE
CE-113221-0,0x817B1205,SCE_HTTP2_ERROR_PING_FRAME_INVALID_FORMAT
CE-113254-6,0x817B5224,SCE_HTTP2_ERROR_PROHIBITED
CE-113212-0,0x817B1084,SCE_HTTP2_ERROR_PROXY
CE-113219-7,0x817B1203,SCE_HTTP2_ERROR_PUSH_PROMISE_FRAME_INVALID_FORMAT
CE-113234-4,0x817B1212,SCE_HTTP2_ERROR_REASON_CANCEL
CE-113235-5,0x817B1213,SCE_HTTP2_ERROR_REASON_COMPRESSION
CE-113236-6,0x817B1214,SCE_HTTP2_ERROR_REASON_CONNECT
CE-113237-7,0x817B1215,SCE_HTTP2_ERROR_REASON_ENHANCE_YOUR_CALM
CE-113229-8,0x817B120D,SCE_HTTP2_ERROR_REASON_FLOW_CONTROL
CE-113232-2,0x817B1210,SCE_HTTP2_ERROR_REASON_FRAME_SIZE
CE-113239-9,0x817B1217,SCE_HTTP2_ERROR_REASON_HTTP_1_1_REQUIRED
CE-113238-8,0x817B1216,SCE_HTTP2_ERROR_REASON_INADEQUATE_SECURITY
CE-113228-7,0x817B120C,SCE_HTTP2_ERROR_REASON_INTERNAL
CE-113226-5,0x817B120A,SCE_HTTP2_ERROR_REASON_NO_ERROR
CE-113227-6,0x817B120B,SCE_HTTP2_ERROR_REASON_PROTOCOL
CE-113233-3,0x817B1211,SCE_HTTP2_ERROR_REASON_REFUSED_STREAM
CE-113230-0,0x817B120E,SCE_HTTP2_ERROR_REASON_SETTINGS_TIMEOUT
CE-113231-1,0x817B120F,SCE_HTTP2_ERROR_REASON_STREAM_CLOSED
CE-113240-1,0x817B1218,SCE_HTTP2_ERROR_REASON_UNKNOWN
CE-113247-8,0x817B1222,SCE_HTTP2_ERROR_RECV_TIMEOUT
CE-113218-6,0x817B1202,SCE_HTTP2_ERROR_RST_STREAM_FRAME_INVALID_FORMAT
CE-118433-0,0x817B1232,SCE_HTTP2_ERROR_RST_STREAM_REASON_CANCEL
CE-118434-1,0x817B1233,SCE_HTTP2_ERROR_RST_STREAM_REASON_COMPRESSION
CE-118435-2,0x817B1234,SCE_HTTP2_ERROR_RST_STREAM_REASON_CONNECT
CE-118436-3,0x817B1235,SCE_HTTP2_ERROR_RST_STREAM_REASON_ENHANCE_YOUR_CALM
CE-118428-4,0x817B122D,SCE_HTTP2_ERROR_RST_STREAM_REASON_FLOW_CONTROL
CE-118431-8,0x817B1230,SCE_HTTP2_ERROR_RST_STREAM_REASON_FRAME_SIZE
CE-118438-5,0x817B1237,SCE_HTTP2_ERROR_RST_STREAM_REASON_HTTP_1_1_REQUIRED
CE-118437-4,0x817B1236,SCE_HTTP2_ERROR_RST_STREAM_REASON_INADEQUATE_SECURITY
CE-118427-3,0x817B122C,SCE_HTTP2_ERROR_RST_STREAM_REASON_INTERNAL
CE-118425-1,0x817B122A,SCE_HTTP2_ERROR_RST_STREAM_REASON_NO_ERROR
CE-118426-2,0x817B122B,SCE_HTTP2_ERROR_RST_STREAM_REASON_PROTOCOL
CE-118432-9,0x817B1231,SCE_HTTP2_ERROR_RST_STREAM_REASON_REFUSED_STREAM
CE-118429-5,0x817B122E,SCE_HTTP2_ERROR_RST_STREAM_REASON_SETTINGS_TIMEOUT
CE-118430-7,0x817B122F,SCE_HTTP2_ERROR_RST_STREAM_REASON_STREAM_CLOSED
CE-118439-6,0x817B1238,SCE_HTTP2_ERROR_RST_STREAM_REASON_UNKNOWN
CE-113248-9,0x817B1223,SCE_HTTP2_ERROR_SEND_TIMEOUT
CE-113220-9,0x817B1204,SCE_HTTP2_ERROR_SETTING_FRAME_INVALID_FORMAT
CE-113205-2,0x817B1068,SCE_HTTP2_ERROR_TIMEOUT
CE-113250-2,0x817B1226,SCE_HTTP2_ERROR_TOO_LARGE_HPACK_NUM
CE-113208-5,0x817B1073,SCE_HTTP2_ERROR_TOO_LARGE_RESPONSE_HEADER
CE-113206-3,0x817B1069,SCE_HTTP2_ERROR_UNKNOWN_AUTH_TYPE
CE-113245-6,0x817B121F,SCE_HTTP2_ERROR_UNKNOWN_FRAME_TYPE
CE-113201-8,0x817B1061,SCE_HTTP2_ERROR_UNKNOWN_SCHEME
CE-113223-2,0x817B1207,SCE_HTTP2_ERROR_WINDOW_UPDATE_FRAME_INVALID_FORMAT
NW-102659-3,0x80435060,SCE_HTTPS_ERROR_CERT
NW-102660-5,0x80435061,SCE_HTTPS_ERROR_HANDSHAKE
NW-102662-7,0x80435063,SCE_HTTPS_ERROR_INTERNAL
NW-102661-6,0x80435062,SCE_HTTPS_ERROR_IO
NW-102664-9,0x8043506B,SCE_HTTPS_ERROR_PROHIBITED
NW-102663-8,0x80435064,SCE_HTTPS_ERROR_PROXY
CE-113808-1,0x81A50000,SCE_IMAGE_EDIT_ERROR_GENERAL
CE-113816-0,0x81A50008,SCE_IMAGE_EDIT_ERROR_HANDLE_NOT_FOUND
CE-113809-2,0x81A50001,SCE_IMAGE_EDIT_ERROR_INVALID_ARGUMENT
CE-113811-5,0x81A50003,SCE_IMAGE_EDIT_ERROR_NO_STRAGE_SPACE
CE-113815-9,0x81A50007,SCE_IMAGE_EDIT_ERROR_NOT_FOUND
CE-113810-4,0x81A50002,SCE_IMAGE_EDIT_ERROR_OUT_OF_MEMORY
CE-113814-8,0x81A50006,SCE_IMAGE_EDIT_ERROR_READ
CE-113812-6,0x81A50004,SCE_IMAGE_EDIT_ERROR_UNSUPPORTED_DATA
CE-113813-7,0x81A50005,SCE_IMAGE_EDIT_ERROR_WRITE
CE-108447-4,0x80BC1001,SCE_IME_BACKEND_ERROR_BUSY
CE-108454-2,0x80BC1013,SCE_IME_BACKEND_ERROR_DICTIONARY_OPEN
CE-108457-5,0x80BC1031,SCE_IME_BACKEND_ERROR_INVALID_ADDRESS
CE-108461-0,0x80BC1035,SCE_IME_BACKEND_ERROR_INVALID_ENTER_CHARACTER_TYPE
CE-108455-3,0x80BC1014,SCE_IME_BACKEND_ERROR_INVALID_EXTENDED
CE-108452-0,0x80BC1011,SCE_IME_BACKEND_ERROR_INVALID_LANGUAGE
CE-108453-1,0x80BC1012,SCE_IME_BACKEND_ERROR_INVALID_OPTION
CE-108460-9,0x80BC1034,SCE_IME_BACKEND_ERROR_INVALID_PATH
CE-108458-6,0x80BC1032,SCE_IME_BACKEND_ERROR_INVALID_RESERVED
CE-108450-8,0x80BC1004,SCE_IME_BACKEND_ERROR_INVALID_STATE
CE-108459-7,0x80BC1033,SCE_IME_BACKEND_ERROR_INVALID_TIMING
CE-108451-9,0x80BC1010,SCE_IME_BACKEND_ERROR_INVALID_USER_ID
CE-108449-6,0x80BC1003,SCE_IME_BACKEND_ERROR_NOT_ACTIVE
CE-108448-5,0x80BC1002,SCE_IME_BACKEND_ERROR_NOT_OPENED
CE-108462-1,0x80BC10FF,SCE_IME_BACKEND_ERROR_OTHER
CE-108456-4,0x80BC1030,SCE_IME_BACKEND_ERROR_PARAM
CE-108440-7,0x80BC07C5,SCE_IME_BACKEND_SERVER_ERROR_ALREADY_INITIALIZED
CE-108444-1,0x80BC07C9,SCE_IME_BACKEND_SERVER_ERROR_INVALID_VALUE
